retailer_id,sku_id,sku_name,sku_qty,week_end_date
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,154,2025-11-09
RTL_01699,SY_AXI_50EC,Axial 50 EC,83,2025-11-16
RTL_01699,SY_KAV_75WP,Kavach 75 WP,84,2025-11-16
RTL_01699,SY_VIB_INT,Vibrance Integral,186,2025-11-16
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,150,2025-11-16
RTL_01699,SY_AXI_50EC,Axial 50 EC,76,2025-11-23
RTL_01699,SY_KAV_75WP,Kavach 75 WP,11,2025-11-23
RTL_01699,SY_VIB_INT,Vibrance Integral,173,2025-11-23
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,150,2025-11-23
RTL_01699,SY_AXI_50EC,Axial 50 EC,68,2025-11-30
RTL_01699,SY_KAV_75WP,Kavach 75 WP,47,2025-11-30
RTL_01699,SY_VIB_INT,Vibrance Integral,173,2025-11-30
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,150,2025-11-30
RTL_01699,SY_AXI_50EC,Axial 50 EC,68,2025-12-07
RTL_01699,SY_KAV_75WP,Kavach 75 WP,47,2025-12-07
RTL_01699,SY_VIB_INT,Vibrance Integral,169,2025-12-07
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,133,2025-12-07
RTL_01699,SY_AXI_50EC,Axial 50 EC,68,2025-12-14
RTL_01699,SY_KAV_75WP,Kavach 75 WP,47,2025-12-14
RTL_01699,SY_VIB_INT,Vibrance Integral,166,2025-12-14
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,121,2025-12-14
RTL_01699,SY_AXI_50EC,Axial 50 EC,59,2025-12-21
RTL_01699,SY_KAV_75WP,Kavach 75 WP,41,2025-12-21
RTL_01699,SY_VIB_INT,Vibrance Integral,166,2025-12-21
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,121,2025-12-21
RTL_01699,SY_AXI_50EC,Axial 50 EC,59,2025-12-28
RTL_01699,SY_KAV_75WP,Kavach 75 WP,13,2025-12-28
RTL_01699,SY_VIB_INT,Vibrance Integral,161,2025-12-28
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,117,2025-12-28
RTL_01699,SY_AXI_50EC,Axial 50 EC,53,2026-01-04
RTL_01699,SY_KAV_75WP,Kavach 75 WP,7,2026-01-04
RTL_01699,SY_VIB_INT,Vibrance Integral,2,2026-01-04
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,117,2026-01-04
RTL_01699,SY_AXI_50EC,Axial 50 EC,48,2026-01-11
RTL_01699,SY_KAV_75WP,Kavach 75 WP,5,2026-01-11
RTL_01699,SY_VIB_INT,Vibrance Integral,2,2026-01-11
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,114,2026-01-11
RTL_01699,SY_AXI_50EC,Axial 50 EC,47,2026-01-18
RTL_01699,SY_KAV_75WP,Kavach 75 WP,41,2026-01-18
RTL_01699,SY_VIB_INT,Vibrance Integral,2,2026-01-18
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,107,2026-01-18
RTL_01699,SY_AXI_50EC,Axial 50 EC,21,2026-01-25
RTL_01699,SY_KAV_75WP,Kavach 75 WP,37,2026-01-25
RTL_01699,SY_VIB_INT,Vibrance Integral,2,2026-01-25
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,107,2026-01-25
RTL_01699,SY_AXI_50EC,Axial 50 EC,13,2026-02-01
RTL_01699,SY_KAV_75WP,Kavach 75 WP,37,2026-02-01
RTL_01699,SY_VIB_INT,Vibrance Integral,57,2026-02-01
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,107,2026-02-01
RTL_01699,SY_AXI_50EC,Axial 50 EC,13,2026-02-08
RTL_01699,SY_KAV_75WP,Kavach 75 WP,30,2026-02-08
RTL_01699,SY_VIB_INT,Vibrance Integral,43,2026-02-08
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,42,2026-02-08
RTL_01699,SY_AXI_50EC,Axial 50 EC,13,2026-02-15
RTL_01699,SY_KAV_75WP,Kavach 75 WP,20,2026-02-15
RTL_01699,SY_VIB_INT,Vibrance Integral,43,2026-02-15
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,27,2026-02-15
RTL_01699,SY_AXI_50EC,Axial 50 EC,0,2026-02-22
RTL_01699,SY_KAV_75WP,Kavach 75 WP,20,2026-02-22
RTL_01699,SY_VIB_INT,Vibrance Integral,39,2026-02-22
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,27,2026-02-22
RTL_01699,SY_AXI_50EC,Axial 50 EC,89,2026-03-01
RTL_01699,SY_KAV_75WP,Kavach 75 WP,1,2026-03-01
RTL_01699,SY_VIB_INT,Vibrance Integral,39,2026-03-01
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,27,2026-03-01
RTL_01699,SY_AXI_50EC,Axial 50 EC,81,2026-03-08
RTL_01699,SY_KAV_75WP,Kavach 75 WP,0,2026-03-08
RTL_01699,SY_VIB_INT,Vibrance Integral,34,2026-03-08
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,22,2026-03-08
RTL_01699,SY_AXI_50EC,Axial 50 EC,69,2026-03-15
RTL_01699,SY_KAV_75WP,Kavach 75 WP,0,2026-03-15
RTL_01699,SY_VIB_INT,Vibrance Integral,28,2026-03-15
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,22,2026-03-15
RTL_01699,SY_AXI_50EC,Axial 50 EC,50,2026-03-22
RTL_01699,SY_KAV_75WP,Kavach 75 WP,141,2026-03-22
RTL_01699,SY_VIB_INT,Vibrance Integral,23,2026-03-22
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,18,2026-03-22
RTL_01699,SY_AXI_50EC,Axial 50 EC,24,2026-03-29
RTL_01699,SY_KAV_75WP,Kavach 75 WP,136,2026-03-29
RTL_01699,SY_VIB_INT,Vibrance Integral,21,2026-03-29
RTL_01699,SY_CRU_350FS,Cruiser 350 FS,14,2026-03-29
RTL_01700,SY_KAV_75WP,Kavach 75 WP,174,2025-10-05
RTL_01700,SY_ACT_25WG,Actara 25 WG,96,2025-10-05
RTL_01700,SY_KAV_75WP,Kavach 75 WP,170,2025-10-12
RTL_01700,SY_ACT_25WG,Actara 25 WG,96,2025-10-12
RTL_01700,SY_KAV_75WP,Kavach 75 WP,170,2025-10-19
RTL_01700,SY_ACT_25WG,Actara 25 WG,92,2025-10-19
RTL_01700,SY_KAV_75WP,Kavach 75 WP,170,2025-10-26
RTL_01700,SY_ACT_25WG,Actara 25 WG,92,2025-10-26
RTL_01700,SY_KAV_75WP,Kavach 75 WP,170,2025-11-02
RTL_01700,SY_ACT_25WG,Actara 25 WG,89,2025-11-02
RTL_01700,SY_KAV_75WP,Kavach 75 WP,84,2025-11-09
RTL_01700,SY_ACT_25WG,Actara 25 WG,81,2025-11-09
RTL_01700,SY_KAV_75WP,Kavach 75 WP,7,2025-11-16
RTL_01700,SY_ACT_25WG,Actara 25 WG,81,2025-11-16
RTL_01700,SY_KAV_75WP,Kavach 75 WP,5,2025-11-23
RTL_01700,SY_ACT_25WG,Actara 25 WG,65,2025-11-23
RTL_01700,SY_KAV_75WP,Kavach 75 WP,5,2025-11-30
RTL_01700,SY_ACT_25WG,Actara 25 WG,57,2025-11-30
RTL_01700,SY_KAV_75WP,Kavach 75 WP,4,2025-12-07
RTL_01700,SY_ACT_25WG,Actara 25 WG,57,2025-12-07
RTL_01700,SY_KAV_75WP,Kavach 75 WP,12,2025-12-14
RTL_01700,SY_ACT_25WG,Actara 25 WG,57,2025-12-14
RTL_01700,SY_KAV_75WP,Kavach 75 WP,12,2025-12-21
RTL_01700,SY_ACT_25WG,Actara 25 WG,52,2025-12-21
RTL_01700,SY_KAV_75WP,Kavach 75 WP,0,2025-12-28
RTL_01700,SY_ACT_25WG,Actara 25 WG,39,2025-12-28
RTL_01700,SY_KAV_75WP,Kavach 75 WP,123,2026-01-04
RTL_01700,SY_ACT_25WG,Actara 25 WG,39,2026-01-04
RTL_01700,SY_KAV_75WP,Kavach 75 WP,123,2026-01-11
RTL_01700,SY_ACT_25WG,Actara 25 WG,39,2026-01-11
RTL_01700,SY_KAV_75WP,Kavach 75 WP,123,2026-01-18
RTL_01700,SY_ACT_25WG,Actara 25 WG,35,2026-01-18
RTL_01700,SY_KAV_75WP,Kavach 75 WP,103,2026-01-25
RTL_01700,SY_ACT_25WG,Actara 25 WG,29,2026-01-25
RTL_01700,SY_KAV_75WP,Kavach 75 WP,88,2026-02-01
RTL_01700,SY_ACT_25WG,Actara 25 WG,29,2026-02-01
RTL_01700,SY_KAV_75WP,Kavach 75 WP,85,2026-02-08
RTL_01700,SY_ACT_25WG,Actara 25 WG,25,2026-02-08
RTL_01700,SY_KAV_75WP,Kavach 75 WP,85,2026-02-15
RTL_01700,SY_ACT_25WG,Actara 25 WG,25,2026-02-15
RTL_01700,SY_KAV_75WP,Kavach 75 WP,85,2026-02-22
RTL_01700,SY_ACT_25WG,Actara 25 WG,19,2026-02-22
RTL_01700,SY_KAV_75WP,Kavach 75 WP,83,2026-03-01
RTL_01700,SY_ACT_25WG,Actara 25 WG,11,2026-03-01
RTL_01700,SY_KAV_75WP,Kavach 75 WP,75,2026-03-08
RTL_01700,SY_ACT_25WG,Actara 25 WG,11,2026-03-08
RTL_01700,SY_KAV_75WP,Kavach 75 WP,68,2026-03-15
RTL_01700,SY_ACT_25WG,Actara 25 WG,11,2026-03-15
RTL_01700,SY_KAV_75WP,Kavach 75 WP,62,2026-03-22
RTL_01700,SY_ACT_25WG,Actara 25 WG,1,2026-03-22
RTL_01700,SY_KAV_75WP,Kavach 75 WP,56,2026-03-29
RTL_01700,SY_ACT_25WG,Actara 25 WG,0,2026-03-29
RTL_01701,SY_TILT_250EC,Tilt 250 EC,164,2025-10-05
RTL_01701,SY_ALTO_5SC,Alto 5 SC,116,2025-10-05
RTL_01701,SY_VIB_INT,Vibrance Integral,132,2025-10-05
RTL_01701,SY_TILT_250EC,Tilt 250 EC,164,2025-10-12
RTL_01701,SY_ALTO_5SC,Alto 5 SC,98,2025-10-12
RTL_01701,SY_VIB_INT,Vibrance Integral,132,2025-10-12
RTL_01701,SY_TILT_250EC,Tilt 250 EC,150,2025-10-19
RTL_01701,SY_ALTO_5SC,Alto 5 SC,98,2025-10-19
RTL_01701,SY_VIB_INT,Vibrance Integral,132,2025-10-19
RTL_01701,SY_TILT_250EC,Tilt 250 EC,150,2025-10-26
RTL_01701,SY_ALTO_5SC,Alto 5 SC,91,2025-10-26
RTL_01701,SY_VIB_INT,Vibrance Integral,132,2025-10-26
RTL_01701,SY_TILT_250EC,Tilt 250 EC,150,2025-11-02
RTL_01701,SY_ALTO_5SC,Alto 5 SC,70,2025-11-02
RTL_01701,SY_VIB_INT,Vibrance Integral,132,2025-11-02
RTL_01701,SY_TILT_250EC,Tilt 250 EC,150,2025-11-09
RTL_01701,SY_ALTO_5SC,Alto 5 SC,62,2025-11-09
RTL_01701,SY_VIB_INT,Vibrance Integral,118,2025-11-09
RTL_01701,SY_TILT_250EC,Tilt 250 EC,150,2025-11-16
RTL_01701,SY_ALTO_5SC,Alto 5 SC,43,2025-11-16
RTL_01701,SY_VIB_INT,Vibrance Integral,103,2025-11-16
RTL_01701,SY_TILT_250EC,Tilt 250 EC,143,2025-11-23
RTL_01701,SY_ALTO_5SC,Alto 5 SC,43,2025-11-23
RTL_01701,SY_VIB_INT,Vibrance Integral,103,2025-11-23
RTL_01701,SY_TILT_250EC,Tilt 250 EC,137,2025-11-30
RTL_01701,SY_ALTO_5SC,Alto 5 SC,43,2025-11-30
RTL_01701,SY_VIB_INT,Vibrance Integral,103,2025-11-30
RTL_01701,SY_TILT_250EC,Tilt 250 EC,137,2025-12-07
RTL_01701,SY_ALTO_5SC,Alto 5 SC,43,2025-12-07
RTL_01701,SY_VIB_INT,Vibrance Integral,98,2025-12-07
RTL_01701,SY_TILT_250EC,Tilt 250 EC,137,2025-12-14
RTL_01701,SY_ALTO_5SC,Alto 5 SC,43,2025-12-14
RTL_01701,SY_VIB_INT,Vibrance Integral,98,2025-12-14
RTL_01701,SY_TILT_250EC,Tilt 250 EC,137,2025-12-21
RTL_01701,SY_ALTO_5SC,Alto 5 SC,43,2025-12-21
RTL_01701,SY_VIB_INT,Vibrance Integral,98,2025-12-21
RTL_01701,SY_TILT_250EC,Tilt 250 EC,137,2025-12-28
RTL_01701,SY_ALTO_5SC,Alto 5 SC,43,2025-12-28
RTL_01701,SY_VIB_INT,Vibrance Integral,98,2025-12-28
RTL_01701,SY_TILT_250EC,Tilt 250 EC,130,2026-01-04
RTL_01701,SY_ALTO_5SC,Alto 5 SC,37,2026-01-04
RTL_01701,SY_VIB_INT,Vibrance Integral,4,2026-01-04
RTL_01701,SY_TILT_250EC,Tilt 250 EC,130,2026-01-11
RTL_01701,SY_ALTO_5SC,Alto 5 SC,37,2026-01-11
RTL_01701,SY_VIB_INT,Vibrance Integral,20,2026-01-11
RTL_01701,SY_TILT_250EC,Tilt 250 EC,130,2026-01-18
RTL_01701,SY_ALTO_5SC,Alto 5 SC,37,2026-01-18
RTL_01701,SY_VIB_INT,Vibrance Integral,20,2026-01-18
RTL_01701,SY_TILT_250EC,Tilt 250 EC,4,2026-01-25
RTL_01701,SY_ALTO_5SC,Alto 5 SC,37,2026-01-25
RTL_01701,SY_VIB_INT,Vibrance Integral,20,2026-01-25
RTL_01701,SY_TILT_250EC,Tilt 250 EC,4,2026-02-01
RTL_01701,SY_ALTO_5SC,Alto 5 SC,16,2026-02-01
RTL_01701,SY_VIB_INT,Vibrance Integral,14,2026-02-01
RTL_01701,SY_TILT_250EC,Tilt 250 EC,2,2026-02-08
RTL_01701,SY_ALTO_5SC,Alto 5 SC,1,2026-02-08
RTL_01701,SY_VIB_INT,Vibrance Integral,14,2026-02-08
RTL_01701,SY_TILT_250EC,Tilt 250 EC,2,2026-02-15
RTL_01701,SY_ALTO_5SC,Alto 5 SC,1,2026-02-15
RTL_01701,SY_VIB_INT,Vibrance Integral,45,2026-02-15
RTL_01701,SY_TILT_250EC,Tilt 250 EC,0,2026-02-22
RTL_01701,SY_ALTO_5SC,Alto 5 SC,0,2026-02-22
RTL_01701,SY_VIB_INT,Vibrance Integral,0,2026-02-22
RTL_01701,SY_TILT_250EC,Tilt 250 EC,65,2026-03-01
RTL_01701,SY_ALTO_5SC,Alto 5 SC,0,2026-03-01
RTL_01701,SY_VIB_INT,Vibrance Integral,132,2026-03-01
RTL_01701,SY_TILT_250EC,Tilt 250 EC,60,2026-03-08
RTL_01701,SY_ALTO_5SC,Alto 5 SC,0,2026-03-08
RTL_01701,SY_VIB_INT,Vibrance Integral,126,2026-03-08
RTL_01701,SY_TILT_250EC,Tilt 250 EC,14,2026-03-15
RTL_01701,SY_ALTO_5SC,Alto 5 SC,145,2026-03-15
RTL_01701,SY_VIB_INT,Vibrance Integral,121,2026-03-15
RTL_01701,SY_TILT_250EC,Tilt 250 EC,28,2026-03-22
RTL_01701,SY_ALTO_5SC,Alto 5 SC,138,2026-03-22
RTL_01701,SY_VIB_INT,Vibrance Integral,176,2026-03-22
RTL_01701,SY_TILT_250EC,Tilt 250 EC,21,2026-03-29
RTL_01701,SY_ALTO_5SC,Alto 5 SC,135,2026-03-29
RTL_01701,SY_VIB_INT,Vibrance Integral,176,2026-03-29
RTL_01702,SY_VIB_INT,Vibrance Integral,188,2025-10-05
RTL_01702,SY_ACT_25WG,Actara 25 WG,150,2025-10-05
RTL_01702,SY_AMI_250SC,Amistar 250 SC,146,2025-10-05
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,192,2025-10-05
RTL_01702,SY_VIB_INT,Vibrance Integral,188,2025-10-12
RTL_01702,SY_ACT_25WG,Actara 25 WG,35,2025-10-12
RTL_01702,SY_AMI_250SC,Amistar 250 SC,138,2025-10-12
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,191,2025-10-12
RTL_01702,SY_VIB_INT,Vibrance Integral,188,2025-10-19
RTL_01702,SY_ACT_25WG,Actara 25 WG,33,2025-10-19
RTL_01702,SY_AMI_250SC,Amistar 250 SC,138,2025-10-19
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,184,2025-10-19
RTL_01702,SY_VIB_INT,Vibrance Integral,188,2025-10-26
RTL_01702,SY_ACT_25WG,Actara 25 WG,25,2025-10-26
RTL_01702,SY_AMI_250SC,Amistar 250 SC,138,2025-10-26
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,184,2025-10-26
RTL_01702,SY_VIB_INT,Vibrance Integral,184,2025-11-02
RTL_01702,SY_ACT_25WG,Actara 25 WG,10,2025-11-02
RTL_01702,SY_AMI_250SC,Amistar 250 SC,135,2025-11-02
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,262,2025-11-02
RTL_01702,SY_VIB_INT,Vibrance Integral,184,2025-11-09
RTL_01702,SY_ACT_25WG,Actara 25 WG,10,2025-11-09
RTL_01702,SY_AMI_250SC,Amistar 250 SC,127,2025-11-09
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,257,2025-11-09
RTL_01702,SY_VIB_INT,Vibrance Integral,184,2025-11-16
RTL_01702,SY_ACT_25WG,Actara 25 WG,1,2025-11-16
RTL_01702,SY_AMI_250SC,Amistar 250 SC,127,2025-11-16
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,236,2025-11-16
RTL_01702,SY_VIB_INT,Vibrance Integral,181,2025-11-23
RTL_01702,SY_ACT_25WG,Actara 25 WG,0,2025-11-23
RTL_01702,SY_AMI_250SC,Amistar 250 SC,119,2025-11-23
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,236,2025-11-23
RTL_01702,SY_VIB_INT,Vibrance Integral,177,2025-11-30
RTL_01702,SY_ACT_25WG,Actara 25 WG,0,2025-11-30
RTL_01702,SY_AMI_250SC,Amistar 250 SC,151,2025-11-30
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,234,2025-11-30
RTL_01702,SY_VIB_INT,Vibrance Integral,174,2025-12-07
RTL_01702,SY_ACT_25WG,Actara 25 WG,138,2025-12-07
RTL_01702,SY_AMI_250SC,Amistar 250 SC,151,2025-12-07
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,234,2025-12-07
RTL_01702,SY_VIB_INT,Vibrance Integral,28,2025-12-14
RTL_01702,SY_ACT_25WG,Actara 25 WG,9,2025-12-14
RTL_01702,SY_AMI_250SC,Amistar 250 SC,147,2025-12-14
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,229,2025-12-14
RTL_01702,SY_VIB_INT,Vibrance Integral,28,2025-12-21
RTL_01702,SY_ACT_25WG,Actara 25 WG,59,2025-12-21
RTL_01702,SY_AMI_250SC,Amistar 250 SC,147,2025-12-21
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,225,2025-12-21
RTL_01702,SY_VIB_INT,Vibrance Integral,28,2025-12-28
RTL_01702,SY_ACT_25WG,Actara 25 WG,59,2025-12-28
RTL_01702,SY_AMI_250SC,Amistar 250 SC,147,2025-12-28
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,208,2025-12-28
RTL_01702,SY_VIB_INT,Vibrance Integral,28,2026-01-04
RTL_01702,SY_ACT_25WG,Actara 25 WG,55,2026-01-04
RTL_01702,SY_AMI_250SC,Amistar 250 SC,67,2026-01-04
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,208,2026-01-04
RTL_01702,SY_VIB_INT,Vibrance Integral,23,2026-01-11
RTL_01702,SY_ACT_25WG,Actara 25 WG,55,2026-01-11
RTL_01702,SY_AMI_250SC,Amistar 250 SC,67,2026-01-11
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,203,2026-01-11
RTL_01702,SY_VIB_INT,Vibrance Integral,12,2026-01-18
RTL_01702,SY_ACT_25WG,Actara 25 WG,55,2026-01-18
RTL_01702,SY_AMI_250SC,Amistar 250 SC,67,2026-01-18
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,196,2026-01-18
RTL_01702,SY_VIB_INT,Vibrance Integral,10,2026-01-25
RTL_01702,SY_ACT_25WG,Actara 25 WG,53,2026-01-25
RTL_01702,SY_AMI_250SC,Amistar 250 SC,67,2026-01-25
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,194,2026-01-25
RTL_01702,SY_VIB_INT,Vibrance Integral,10,2026-02-01
RTL_01702,SY_ACT_25WG,Actara 25 WG,51,2026-02-01
RTL_01702,SY_AMI_250SC,Amistar 250 SC,59,2026-02-01
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,194,2026-02-01
RTL_01702,SY_VIB_INT,Vibrance Integral,4,2026-02-08
RTL_01702,SY_ACT_25WG,Actara 25 WG,47,2026-02-08
RTL_01702,SY_AMI_250SC,Amistar 250 SC,121,2026-02-08
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,57,2026-02-08
RTL_01702,SY_VIB_INT,Vibrance Integral,0,2026-02-15
RTL_01702,SY_ACT_25WG,Actara 25 WG,47,2026-02-15
RTL_01702,SY_AMI_250SC,Amistar 250 SC,119,2026-02-15
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,57,2026-02-15
RTL_01702,SY_VIB_INT,Vibrance Integral,0,2026-02-22
RTL_01702,SY_ACT_25WG,Actara 25 WG,6,2026-02-22
RTL_01702,SY_AMI_250SC,Amistar 250 SC,119,2026-02-22
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,54,2026-02-22
RTL_01702,SY_VIB_INT,Vibrance Integral,128,2026-03-01
RTL_01702,SY_ACT_25WG,Actara 25 WG,20,2026-03-01
RTL_01702,SY_AMI_250SC,Amistar 250 SC,111,2026-03-01
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,54,2026-03-01
RTL_01702,SY_VIB_INT,Vibrance Integral,121,2026-03-08
RTL_01702,SY_ACT_25WG,Actara 25 WG,2,2026-03-08
RTL_01702,SY_AMI_250SC,Amistar 250 SC,111,2026-03-08
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,88,2026-03-08
RTL_01702,SY_VIB_INT,Vibrance Integral,114,2026-03-15
RTL_01702,SY_ACT_25WG,Actara 25 WG,0,2026-03-15
RTL_01702,SY_AMI_250SC,Amistar 250 SC,110,2026-03-15
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,88,2026-03-15
RTL_01702,SY_VIB_INT,Vibrance Integral,113,2026-03-22
RTL_01702,SY_ACT_25WG,Actara 25 WG,117,2026-03-22
RTL_01702,SY_AMI_250SC,Amistar 250 SC,109,2026-03-22
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,80,2026-03-22
RTL_01702,SY_VIB_INT,Vibrance Integral,107,2026-03-29
RTL_01702,SY_ACT_25WG,Actara 25 WG,115,2026-03-29
RTL_01702,SY_AMI_250SC,Amistar 250 SC,109,2026-03-29
RTL_01702,SY_VER_18EC,Vertimec 1.8 EC,65,2026-03-29
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,96,2025-10-05
RTL_01703,SY_MOV_60,Movondo,168,2025-10-05
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,96,2025-10-12
RTL_01703,SY_MOV_60,Movondo,168,2025-10-12
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,96,2025-10-19
RTL_01703,SY_MOV_60,Movondo,167,2025-10-19
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,96,2025-10-26
RTL_01703,SY_MOV_60,Movondo,81,2025-10-26
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,96,2025-11-02
RTL_01703,SY_MOV_60,Movondo,102,2025-11-02
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,83,2025-11-09
RTL_01703,SY_MOV_60,Movondo,102,2025-11-09
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,83,2025-11-16
RTL_01703,SY_MOV_60,Movondo,94,2025-11-16
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,68,2025-11-23
RTL_01703,SY_MOV_60,Movondo,94,2025-11-23
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,68,2025-11-30
RTL_01703,SY_MOV_60,Movondo,94,2025-11-30
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,67,2025-12-07
RTL_01703,SY_MOV_60,Movondo,42,2025-12-07
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,65,2025-12-14
RTL_01703,SY_MOV_60,Movondo,39,2025-12-14
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,65,2025-12-21
RTL_01703,SY_MOV_60,Movondo,33,2025-12-21
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,5,2025-12-28
RTL_01703,SY_MOV_60,Movondo,11,2025-12-28
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,5,2026-01-04
RTL_01703,SY_MOV_60,Movondo,5,2026-01-04
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,0,2026-01-11
RTL_01703,SY_MOV_60,Movondo,5,2026-01-11
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,0,2026-01-18
RTL_01703,SY_MOV_60,Movondo,77,2026-01-18
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,0,2026-01-25
RTL_01703,SY_MOV_60,Movondo,69,2026-01-25
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,0,2026-02-01
RTL_01703,SY_MOV_60,Movondo,62,2026-02-01
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,46,2026-02-08
RTL_01703,SY_MOV_60,Movondo,54,2026-02-08
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,35,2026-02-15
RTL_01703,SY_MOV_60,Movondo,54,2026-02-15
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,30,2026-02-22
RTL_01703,SY_MOV_60,Movondo,40,2026-02-22
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,30,2026-03-01
RTL_01703,SY_MOV_60,Movondo,33,2026-03-01
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,30,2026-03-08
RTL_01703,SY_MOV_60,Movondo,89,2026-03-08
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,12,2026-03-15
RTL_01703,SY_MOV_60,Movondo,89,2026-03-15
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,22,2026-03-22
RTL_01703,SY_MOV_60,Movondo,84,2026-03-22
RTL_01703,SY_VER_18EC,Vertimec 1.8 EC,22,2026-03-29
RTL_01703,SY_MOV_60,Movondo,84,2026-03-29
RTL_01704,SY_MOV_60,Movondo,217,2025-10-05
RTL_01704,SY_ALTO_5SC,Alto 5 SC,165,2025-10-05
RTL_01704,SY_AMI_250SC,Amistar 250 SC,123,2025-10-05
RTL_01704,SY_KAV_75WP,Kavach 75 WP,89,2025-10-05
RTL_01704,SY_MOV_60,Movondo,211,2025-10-12
RTL_01704,SY_ALTO_5SC,Alto 5 SC,161,2025-10-12
RTL_01704,SY_AMI_250SC,Amistar 250 SC,116,2025-10-12
RTL_01704,SY_KAV_75WP,Kavach 75 WP,85,2025-10-12
RTL_01704,SY_MOV_60,Movondo,209,2025-10-19
RTL_01704,SY_ALTO_5SC,Alto 5 SC,161,2025-10-19
RTL_01704,SY_AMI_250SC,Amistar 250 SC,116,2025-10-19
RTL_01704,SY_KAV_75WP,Kavach 75 WP,79,2025-10-19
RTL_01704,SY_MOV_60,Movondo,207,2025-10-26
RTL_01704,SY_ALTO_5SC,Alto 5 SC,153,2025-10-26
RTL_01704,SY_AMI_250SC,Amistar 250 SC,116,2025-10-26
RTL_01704,SY_KAV_75WP,Kavach 75 WP,79,2025-10-26
RTL_01704,SY_MOV_60,Movondo,199,2025-11-02
RTL_01704,SY_ALTO_5SC,Alto 5 SC,153,2025-11-02
